,ID,STORE,SCORE,YEAR,MONTH,DAY,CONTENTS,LABEL,FULL_DATE
3406,21047,구글,5,2020,4,11,브롤이 재미있긴한데 좀 전설 확률좀 올려주세요,부정,2020-04-11
3407,21586,구글,5,2020,3,17,박소현님 재가말하지만 브롤스타즈는2010년도쯤에 만들어졌습니다 물론더오래전에 만들어졌었을수있죠 하지만슥 삭은2019년에만들어졌어요※.※,복합,2020-03-17
3408,21587,구글,5,2020,3,12,짱좋아!짱좋아!짱좋아!👍👍👍👍👍계정을 다꿔서 초기화 돼긴 했지만 짱좋아!👍👍👍👍👍,긍정,2020-03-12
3409,21589,구글,5,2020,4,14,그냥 말할것도없이 정말 재미있네요 재가 가장 좋아하는 게임이에요,부정,2020-04-14
3410,21600,구글,5,2020,4,9,재미있는데..... 밸런스 좀 잘.........,복합,2020-04-09
3411,21601,구글,5,2020,3,17,슈퍼셀 에미없음 버그 안고침,부정,2020-03-17
3412,21603,구글,5,2020,3,17,뭐 어떤 사람이 게임 슥 삭 따라했다는 얘기도 있는데 그거 궁수의 전설따라한거임 브롤은 따라한거 없음 그리고 이번 업데이트 하면서 전투 들어가고나서 렉이 매우심하게 걸립니다.ㅠㅠ 이건좀 심하네요 ㅠ,부정,2020-03-17
3413,21606,구글,5,2020,4,12,이 게임 삭제 해주세요 밸런스좀맞춰라!!,부정,2020-04-12
3414,21610,구글,5,2020,4,11,레드와이파이고쳐주세요 자꾸 죽어서 트로피떨어지네요,부정,2020-04-11
3415,22069,구글,5,2020,3,17,다양한 브롤을 플레이하는 재미가 쏠쏠함,긍정,2020-03-17
3416,22079,구글,5,2020,3,17,잦은 레드파이와 게임시작않돼는걸 고쳐라,부정,2020-03-17
3417,22087,구글,5,2020,3,14,챔피언 하고있는되 나는10018점이고 상대는 17000점이죠 매칭이 되는이유가 머죠 그리고우리팀이 너무 답답합니다 우리팀이 컴퓨터 인줄알았습니다,긍정,2020-03-14
3418,22088,구글,5,2020,4,15,"아놔이런!...확!좀이기기쉅게 만들어라어! 나못이기면삭제 할거야 친구들한테도이게임별로라고이야기하겠어!어! .!!!!,",부정,2020-04-15
3419,22435,구글,5,2020,3,17,재밌기도하고 빡치기도합니다.그리고 이거 계정이 날아가서 다시 할까말까했지만 했습니다,긍정,2020-03-17
3420,22436,구글,5,2020,4,10,꿀잼인데 플레이어들이 저만 노려요 짜증나는데 8레벨부터 스타파워 쓸수있게 해주세요,부정,2020-04-10
3421,22437,구글,5,2020,4,12,이게임은 진짜 와~~~ 세상에서 제일 재밌어요 와~~~~~~~~~,긍정,2020-04-12
3422,22438,구글,5,2020,3,17,아 너무 너무 재미있고 상자 까는 맛이 너무너무 심쿵심쿵,긍정,2020-03-17
3423,21049,구글,5,2020,4,9,브롤스타즈 트로피가 게속 깎겨요. 쉘리 월레22렝크 였어요. 근데 트로피가 깎겨서 21렝크 됐슴.......많이 깍기지않아어요. 하지만 위 트로피가 많이 깎겨었요.ㅠㅠ 한번만 이기면 코인을 어들수있어는데ㅠㅠ 하지만 슈퍼셀님 감사함니다.^^,복합,2020-04-09
3424,21050,구글,5,2020,3,15,악플 상관하지말고 더 재미있는 게임 만들어 주세용~♡ 브롤은 너~~~~~~~~~무 재미있어서 너무 많이 해용~♡ 근데 제키는 언제 나와용? 모두들 슈퍼셀 악플 달지 마시고 브롤 마~~~~~~니 마~~~~~~니 해주세용 전 언재나 슈퍼셀을 응원 할게용~♡.♡ 화이팅🤩,복합,2020-03-15
3425,21051,구글,5,2020,3,17,트로피올릴수도있고 다양한게임이있어재밌다,긍정,2020-03-17
3426,21052,구글,5,2020,4,11,이게임은 초망겜 입니다 사람들이 막 욕을쓰고하는게 게임입니까? 동생들이 브롤스타즈땜에 싸우고 정말짜증나네요 이게임은 빨리망해야해요,부정,2020-04-11
3427,21061,구글,5,2020,3,17,트롤 정도만 빼면 다 좋은 게임인 것 같네요 다만 트롤이 문제지 ㅋ,복합,2020-03-17
3428,21064,구글,5,2020,4,11,밸런스도 안맞고 정말 망겜입니다,부정,2020-04-11
3429,21066,구글,5,2020,3,11,플레이타임이 짧아 간간히하기 좋네요,부정,2020-03-11
3430,21067,구글,5,2020,3,17,브롤스타즈 님아 제가 부계로 메가 상자 받으로 로그인 했는데 갑자기 않 들어가져요 이거 제 계정이 날라간건지 서버가 터진건지 답변 좀 해 주시고 빨리 해결해 주세요,부정,2020-03-17
3431,21622,구글,5,2020,3,14,브롤하지마새요 제가 힘들게 모아서 캐리턱살려했는대 그양 다를걸산는대 사기 에요 보석만 아예없써 지고 아무것도 아줌,부정,2020-03-14
3432,21640,구글,5,2020,4,11,"안녕하세요 브롤스타즈 약 6000트로피까지 키웠던 유저입니다 핸드폰을 떨어뜨려 망가져버려 새로폰을 샀는데 새로산 폰으로 로그인을 하려해보니 슈퍼셀은 연동을 안해놓고 구글플레이로 로그인을 하던 계정인데 복구하는 방법이 있는지 궁금해서 리뷰답니다 다시 처음부터 하려니 너무 막막해서 복구가 안된다면 너무 슬플거같은데.. 현질도 조금 했구요.. 방법이 없나요?,",부정,2020-04-11
3433,21645,구글,5,2020,4,11,이거 게임은 재미있는데 렉 오지게 걸림 렉걸리는거 싫어 하시는 분들은 그냥 깔지 마세요.,복합,2020-04-11
3434,21647,구글,5,2020,3,17,플레이어 들의 트롤 또는 티밍이 너무 심하내요,부정,2020-03-17
3435,21652,구글,5,2020,4,11,이 게임이다 좋은 데 토큰을 50으로 올려주세요!!,부정,2020-04-11
3436,22094,구글,5,2020,3,12,지면 기분이 않좋지만 슈팅 게임이 이정도면 재미있어요,복합,2020-03-12
3437,22104,구글,5,2020,3,17,아니 업데이트 해서 하려는데 안 돼고 지웠다 깔아도 안 돼고 뭐하라는 거야! 진짜 기달렸는데!,부정,2020-03-17
3438,22106,구글,5,2020,3,17,게임 매칭 안 되더니 이제 시작도 안 됨;;,부정,2020-03-17
3439,21079,구글,5,2020,3,17,업데이트 해서 상자에서 제키 나왔는데 안줌 버그 인정!,부정,2020-03-17
3440,21080,구글,5,2020,4,11,신고기능 안만드면 안합니다,부정,2020-04-11
3441,21086,구글,5,2020,4,11,진짜 괜찮은 게임 꿀잼 친구랑 하면더 재밌어요~~~,긍정,2020-04-11
3442,21093,구글,5,2020,4,4,레드와이파이 때문에 지면 트로피 안깎이게 하던가 1점도 아까움,부정,2020-04-04
3443,21096,구글,5,2020,3,17,설치이후서버연결이안되네요.,부정,2020-03-17
3444,21102,구글,5,2020,3,17,스파이크 너무귀여워서 가지고 싶은데..... 갖기가 어렵네염 ㅠ,긍정,2020-03-17
3445,21105,구글,5,2020,3,12,솔다운을 하는데(20랭크)10등을하니 5개를떨구고 9등을하니 6개를 떨굽니다. 이거 수정좀 해주세요. 이거 고쳐주심 별 5개,부정,2020-03-12
3446,21109,구글,5,2020,4,11,아니 팀원 매치 어떻게 잡는거임? 아무것도 안하고 브롤볼은 자살골느는대 어떻게하라는거야,부정,2020-04-11
3447,21665,구글,5,2020,4,10,재미있어요 그리고 공룡레온 스킨좀 만들어 주세요!!,긍정,2020-04-10
3448,21667,구글,5,2020,4,1,아니 전설안나오고 확률은개같고 전설나오는확률만 올리면좋고 트로피올리는것도힘들고 한판에 최다20 적어도 10 은 조야지 슈퍼셀 양심적으로 생각해봐 양심있냐?,부정,2020-04-01
3449,21669,구글,5,2020,3,17,업데이트 하고 나서부터 게임 플레이가 안돼요 빨리좀 고쳐주세요,부정,2020-03-17
3450,21676,구글,5,2020,4,9,아니 언더독 떠서 무승부했는데 왜 이기거나 진것처럼 보너스 트로피를 안주냐.어의없네ㅋ,부정,2020-04-09
3451,21677,구글,5,2020,3,17,시작할때 와이파이 도 좋은데 시작이안됌,복합,2020-03-17
3452,22116,구글,5,2020,4,4,뺄런스가안마자요 브롤러가잘안나와요 그래도게임이재미있어요,긍정,2020-04-04
3453,22117,구글,5,2020,3,17,지금 업데이트 가 됐는데 로그인이 안됀다고 나와요.,부정,2020-03-17
3454,22121,구글,5,2020,3,17,가젯업데이트되고 게임에 접속이 안돼네요..,부정,2020-03-17
3455,22122,구글,5,2020,4,13,게임은 좋은데 신화좀 그만 출시해주세요 너무 높은 등급은 무과금한테 힘들어요,복합,2020-04-13
3456,22123,구글,5,2020,4,11,아니 제발 신고좀 만들어주세요 우리팀이 트롤이면 못이겨요 너무 짜증이나내요,부정,2020-04-11
3457,22132,구글,5,2020,4,10,업데이트가 왜 안되나요? 불쾌하네요 짜증도 나고요!저만 안되나요?,부정,2020-04-10
3458,22138,구글,5,2020,4,13,티켓 상점은 왜 없어젔나요???,부정,2020-04-13
3459,22143,구글,5,2020,3,17,브롤 짱재밌습니다. 그대신 요구할게있어요. 1.너무재밌어서 탈이다. 장난이에요. 브롤 짱잼~^^,긍정,2020-03-17
3460,22531,구글,5,2020,4,7,제가상자를모우두고있었어요 대형2개 브롤10개 대형하나가없어졌어요 왜죠?,부정,2020-04-07
3461,22538,구글,5,2020,3,17,다 좋아요 이제 이 게임 욕 안 할 테니까 제 계정 복구 좀 해 주세요 닉네이은 hyper고 드로피는 8000대에 캐릭은 미스터 p 맥스 레온 크로우 스파이크랑 이번 신규 캐릭 빼고 다 있어요 신속한 복구 부탁드립니다 ㅠㅠ,부정,2020-03-17
3462,21124,구글,5,2020,3,11,트로피 올리는게 너무 재미있어요 근데 지면 트로피 잃은니까 기분 안 좋아요 어쨌든 supersell 사랑해요♡♡,복합,2020-03-11
3463,21133,구글,5,2020,3,16,솔직히 캐릭터 스피드가 너무 느리네요; 많은분들이 설치해서 저도 깔아봤는데...좀 실망이였어요 수정:응? 느리지만 재밌는걸..???ㅎㅎㅎ,긍정,2020-03-16
3464,21136,구글,5,2020,4,6,너무 좋아요 근데 스타파워 확률좀 올려주세요 !,복합,2020-04-06
3465,21138,구글,5,2020,3,17,업데이트를 했는데 안 들어가지네요 폰도 몇번이나 껐다 켰는데 안되요 제발 이점만 고쳐주세요,부정,2020-03-17
3466,21141,구글,5,2020,3,17,게임하게 해주세요 아예 안들어 가져요 와이파이가 문제인가?,부정,2020-03-17
3467,21142,구글,5,2020,3,12,잠수타고 겜 망치고 피해주는 색퀴들 신고기능 좀 만들어 주라. 일안하냐? 돈만 쳐 벌 생각만하지 말고 일해서 채팅기능이랑 신고 기능 만들어라.제발,부정,2020-03-12
3468,21147,구글,5,2020,3,1,이딴걸 게임이라고 만들어? 못해먹겠네 레드와이파이가 엄청 뜨네 이딴게임 하기도 싫다. 에휴 이걸 할빠에 모바일 배그나 하세요 여러분 똥겜,부정,2020-03-01
3469,21690,구글,5,2020,3,17,"재밌긴한데, 왜 게임 플레이가 안되죠?",부정,2020-03-17
3470,21693,구글,5,2020,3,17,박소현님 브롤은 슥 삭 보다 더 빨리 나온 게임이 여서 그 반대로 슥삭이 브롤을 따라 한겁니다,긍정,2020-03-17
3471,21707,구글,5,2020,4,6,티켓이 없어서 불편 함,부정,2020-04-06
3472,21708,구글,5,2020,3,17,재밌있어요!!!♥♥♥업데이트 많이많이해주세요🙏,긍정,2020-03-17
3473,21713,구글,5,2020,4,9,계정 차단이 7일이 지났는데 안풀립니다 풀어주세요,부정,2020-04-09
3474,21717,구글,5,2020,3,14,"재밌어요. 캐릭터도 아주좋고,제 인생게임은 브롤스타즈 입니다.",긍정,2020-03-14
3475,21718,구글,5,2020,3,17,업데이트후 게임 이 안됨 이건 먼지,부정,2020-03-17
3476,22152,구글,5,2020,3,17,"이거괜찮은데크로우,센디,미스터피빼주시면안돼요?",복합,2020-03-17
3477,22159,구글,5,2020,3,17,갑자기 계정이 사라졌어요 ㅠㅠ 어떻게 해주세요 ㅠㅠ,긍정,2020-03-17
3478,22162,구글,5,2020,4,4,별로임 다른게임 보다 빨리 지겨워짐,부정,2020-04-04
3479,22478,구글,5,2020,3,17,계속 패배만 하십니까? 1달 정도 로그인하지마세요! 신규캐릭터와 보석 빵빵하게 줍니다,부정,2020-03-17
3480,22480,구글,5,2020,3,17,업데이트 했는데 안들어가집니다. 잘 좀 해결해주시면 좋겠습니다.,긍정,2020-03-17
3481,22484,구글,5,2020,3,17,브롤스타즈 너무 재밌고 새 캐릭터와 이벤트도 많으니. 재밌다~~^^,긍정,2020-03-17
3482,22486,구글,5,2020,3,17,레드와이파이가 와이파이가 좋음에도 불구하고 계속뜨네요.. 그래도 게임은 재밌어요,부정,2020-03-17
3483,22488,구글,5,2020,3,17,정말 꿀잼!!긋긋(대신 보석이 꽤 비싸여 좀 더 가격을 낮춰주세요),긍정,2020-03-17
3484,22489,구글,5,2020,4,5,팀이 전부 트롤이고 스타 플레이어도 트롤이 스타인데 전설도 엄청 안 뜸,부정,2020-04-05
3485,22496,구글,5,2020,3,17,와 와이파이랙 1년동안 안고침,부정,2020-03-17
3486,21152,구글,5,2020,3,11,재미도있고 그래픽도좋아요 여러분들도 한번 해보세요,긍정,2020-03-11
3487,21153,구글,5,2020,4,12,아니 언더독이 나오면 점수를 덜깍아주는게 아니라 아예 안깍아줘야지ㅋㅋ 무조건 지는데,부정,2020-04-12
3488,21157,구글,5,2020,4,6,트로피 12500까지 1개 남았는데 왜 시즌 종료 때문에 점수 96점 깎임 아!!!!!!!!!!!!!!,부정,2020-04-06
3489,21161,구글,5,2020,3,11,업데이트 하면할수록 진짜 재밌어고 브롤러가 다세로어서 좋아요,긍정,2020-03-11
3490,21168,구글,5,2020,3,13,레드 와이파이는 안고치네 진짜 짜증나게 하는게임이다 이 말을 보면은 절대 브롤 하지 마셈,부정,2020-03-13
3491,21169,구글,5,2020,3,16,"게임이 재밌고 업데이트도 빨리되서 좋습니다 특히 신캐가 많이 나와서 너무 좋습니다 LETS,BRAOWL!",부정,2020-03-16
3492,21173,구글,5,2020,4,13,시간문제로서 별적게 줍니다 트로피올리기 넘나 힘듭니다,긍정,2020-04-13
3493,21178,구글,5,2020,4,6,보통 재미있어요 근데 브롤러가 잘안나와서 별4게 드림니다,복합,2020-04-06
3494,21180,구글,5,2020,4,8,로사넘넘좋을거같아요!희긔라얻기도쉬울것같고,긍정,2020-04-08
3495,21183,구글,5,2020,3,17,업데이트 했으면 서버 관리 해야지 사람좀 몰린다고 서버 개판이네,부정,2020-03-17
3496,21723,구글,5,2020,4,14,재밌긴 한데 밸런스좀,복합,2020-04-14
3497,21725,구글,5,2020,4,12,왜 나만 캐릭터 확률이 0.0퍼센트?!! 지구 끝가지 찾아 갈거야!!!! 만나면 (욕)×××××××××!!!!!!!! ?!????????????????????? 아오!!!!!????????????야 이???? 별0개!!!!!!,부정,2020-04-12
3498,21728,구글,5,2020,3,17,업데이트를 할때 원래 99%였는데 갑자기 83%로 준 건 뭐임?,부정,2020-03-17
3499,21730,구글,5,2020,3,17,서버가너무앉자피고 확륙도낮고트로피너무뺏음 이게임노잼,부정,2020-03-17
3500,21731,구글,5,2020,3,17,캐릭터나오는확률올려주세요.../그런데게임은재미있네요!♡,복합,2020-03-17
3501,21738,구글,5,2020,3,10,저기요 상자깡이너무안돼여 메가상자도 까고 대형상자 2개도까고 일반상자5개깠는데 한개도안나왔어요 너무억울해요ㅠㅠ,부정,2020-03-10
3502,21749,구글,5,2020,4,6,옛날에 해보았는데 너무 재미있었어여 지금은 끊었지만... 다시 할거에여~^^,긍정,2020-04-06
3503,21754,구글,5,2020,4,15,아니무슨 트롤이 많음? 하이스트에서 한명만 방어하고 다른2명은 공격하지도 못하면서 앞으로 나가서 죽고 그게한번 이여야 봐주지 5번정도하면 어쩝니까?!,부정,2020-04-15
3504,21755,구글,5,2020,3,1,아니;;;처음에는 좋았는데;;; 지금은 브롤러 느려 터지네; ㅋ 그래서 삭제함ㅋㅋ (악플 아님),부정,2020-03-01
3505,22171,구글,5,2020,3,17,레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세료레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세료레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세료레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세료레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요레온주세료레온주세요레온주세요레온주세요레온주세요레온주세요레온주세요,부정,2020-03-17
3506,22175,구글,5,2020,3,15,브롤 넘 좋음 어제 대형상자 막 눌렀는데 맥스가 나옴 또 여러가지 맵 덕분에 트록피 벌써 11500개 됨,부정,2020-03-15
3507,22176,구글,5,2020,3,17,업데이트 뒤로 게임 플레이가 아무것도 되지않습니다.,부정,2020-03-17
3508,22182,구글,5,2020,4,11,저기요 저다형상자 돌려내요 상자가 1개 없어졌어요,부정,2020-04-11
3509,22183,구글,5,2020,3,17,슈퍼셀 서버 멈춤 어이없음,부정,2020-03-17
3510,22184,구글,5,2020,4,10,큰거 안 바라겠습니다. 차단기능만 만들어 주십쇼 ㅠㅠ,부정,2020-04-10
3511,22501,구글,5,2020,3,17,게임은 재밋고 광고도안나온당,긍정,2020-03-17
3512,22502,구글,5,2020,3,10,신고기능 좀 만들어 주세요 게임에서 트롤짓 하는 사람들 때문에 못 참겠습니다.,부정,2020-03-10
3513,22503,구글,5,2020,4,5,신고기능 업데이트가 시급합니다,부정,2020-04-05
3514,22505,구글,5,2020,4,13,다음에 업데이트는 트로피 진척도 보상 더 주는 것으로 해주세요. 아깝게도 4개 드렸네요. 트로피 진척도 보상 더 주면 5개 드려요.,부정,2020-04-13
3515,21188,구글,5,2020,4,7,완전 짱 재미있어욤 재작자님 감사 드립니다 여러분도 해보세여!!!,긍정,2020-04-07
3516,21192,구글,5,2020,3,14,다 좋은데 자꾸 게임하는 중간에 팅겨요ㅜㅜ,복합,2020-03-14
3517,21197,구글,5,2020,3,17,부롤스타즈가 정말 재미있어요 그런데 업그래이드 하고 나서 브롤스타즈가 잘 안 들어가지는데 어떻게 된 건 가요?,복합,2020-03-17
3518,21200,구글,5,2020,3,16,핸드폰을 바꿨더니 처음부터 다시 시작되는데 원래 하던 아이디로 들어가려면 어떻게 해야하죠?,부정,2020-03-16
3519,21201,구글,5,2020,3,16,브롤스타즈제밌어용친선게임에서연습도할수있어서더제밌어요☺😊😉힘네요,긍정,2020-03-16
3520,21211,구글,5,2020,3,11,플레이도 재밌고 좋은데 와이파이가 너무 예민함,복합,2020-03-11
3521,21215,구글,5,2020,4,2,티밍땜에 못해먹겠다 이게 게임이냐 스트레스 제조기냐 스트레스 풀려고 겜하는데 스트레스 더 쌓이네 아무리 실력이 좋아도 다 빙글빙글 돌고 티밍해서 족치는데 어떻게 하라는 거야,부정,2020-04-02
3522,21758,구글,5,2020,3,17,경기에 언더독이 발동했어요. 우리는 이겼지만 점수는 그대로8점이 올랐어요.,부정,2020-03-17
3523,21774,구글,5,2020,3,17,일 하는것맞나요?아니 계속 레드와이파이 뜨고 개빡치요 그냥참았는데 계속되서 게임을못해요,부정,2020-03-17
3524,21775,구글,5,2020,3,1,솔직히 저 이거 깔아서 트로피 10000이었어요 근데 사정이 있어서 지웠다가 다시 깔았는데 오빠들 촌은 다시 연동이 됬는데 저는 트로피 0이에요 그전에 수퍼셀 계정 연동이랑 구글 플레이 다 연동 되있었구요 그동안 브롤러 너무 안나오고 하다가 10000되서 5개가 나와서 좋아라 하고 스킨사려고 보석도 모으고 상자34개 정도 모아놨었는데 다 초기화 되고 젤 짜증나는건 제 트로피 만개 어쩌실껀가요??,복합,2020-03-01
3525,21776,구글,5,2020,3,17,너무재미있고브롤상자깍는데바로팸나오고와전짱짱👍👍👍👍👍👍👍👍그리고대형상자깍는데바로샌디나오고아주좋은게임이에요👍👍👍👍👍👍👍,긍정,2020-03-17
3526,22207,구글,5,2020,3,17,서버 터진건가여 게임 매칭도 그렇고 왤케 안되져,긍정,2020-03-17
3527,22210,구글,5,2020,4,11,우와진짜재미있어요앞으로도많은업데이트부탁해요,긍정,2020-04-11
3528,22212,구글,5,2020,4,11,이건진짜...와재밌어요 그리고슈퍼셀힘내새요화이팅!!!!!!!!!!!!!!!!!!,긍정,2020-04-11
3529,22543,구글,5,2020,4,6,"너무어렵고, 브롤러가많이 안나와요별로",부정,2020-04-06
3530,22544,구글,5,2020,4,2,아 진짜! 전설도 안 나오고 트로피도 까이고 짜증나서 별 1개입니다.,부정,2020-04-02
3531,22553,구글,5,2020,3,17,간단한 조작과 빠른진행,긍정,2020-03-17
3532,22556,구글,5,2020,3,17,아니업데이트햇는대서버점검이라고계속뜹니다근데제미잇게플레이합니다별2개,복합,2020-03-17
3533,21221,구글,5,2020,4,7,솔직히 제미는있는데 너무전설도않뜨고red와이파이만고치면진짜 제밌는게임이에요.정말 레드 와파많고치면전1일에2:00 은할꺼같네요.브롤스타즈는 업데이트를정말대박정도로업뎃을하네요.,복합,2020-04-07
3534,21228,구글,5,2020,3,17,업데이트후 렉이너무심함 게임할수가없음,부정,2020-03-17
3535,21229,구글,5,2020,3,17,아니브롤이번업데이트했는데 시작하면 계속로딩하면임 나가고다시들어가야함 ㅠㅠㅠ브롤좋아하는데ㅠㅠㅠ,부정,2020-03-17
3536,21232,구글,5,2020,4,8,티켓은 왜 상점에도없고 상자에도왜 안나와요?,부정,2020-04-08
3537,21234,구글,5,2020,4,11,이 게임은 이제 망겜이 다됬네 주작 매칭도 되고 정말 트레시 같은 게임이네요,부정,2020-04-11
3538,21235,구글,5,2020,3,17,밸런스가 쪼금 파탄이긴한데 어쨌든 재밌습니다,부정,2020-03-17
3539,21236,구글,5,2020,3,17,상당히 재밌고 브롤 캐릭터가 잘 나온다,긍정,2020-03-17
3540,21241,구글,5,2020,4,7,현질해도 캐릭이 안나오고 하면 트로피만 떨어져서 못하겠네요,부정,2020-04-07
3541,21243,구글,5,2020,4,11,일단 게임도 캐릭터 다모으거나 일정트로피 넘으면 질려서 흥미 딸어지구요 레드와이파이 라는 거 있는데 진짜 욕나올거같습니다. 집 와이파이는 빵빵한데 서버땜에 챌린지승 다졌고..,부정,2020-04-11
3542,21787,구글,5,2020,4,5,아앜아 정지먹었는데..; 다시 시작했어요 근데yes of쪼인 계정좀ㅠ; 다시돌아왔으면좋겠어요ㅠㅠ,복합,2020-04-05
3543,21789,구글,5,2020,3,1,브롤러도 좋고 레드와이파이도 점점 안뜨고 맵도좋고 게임 운영방식도 다 좋네요 근데 매칭이 너무...오늘도 비비 25랭크 찍을려다가 매칭때문에 접었네요 다른거는 다 필요없구요 매칭만요 ㅠㅠ,복합,2020-03-01
3544,21790,구글,5,2020,3,17,업데이트하고 상태가 왜 이러냐 때려쳐라,부정,2020-03-17
3545,21793,구글,5,2020,3,17,업데이트하고 접속이 안되어 짜증스타즈가 되어버림,부정,2020-03-17
3546,21796,구글,5,2020,3,14,재밌긴한데 브롤러가 많이 않나와요,긍정,2020-03-14
3547,21802,구글,5,2020,3,1,브롤스타즈오류가많아서힘들어요오류고쳐줘요,부정,2020-03-01
3548,22227,구글,5,2020,4,10,아니저번에진심이엿는데왜저만안나오게해주냐고요......저동원참치맴버고그리고8비트사진으로돼어있어요진짜나오게해주라고요........,부정,2020-04-10
3549,22235,구글,5,2020,4,10,넘나 재밌어요. 업데이트도 많이 해주셔서 감사합니다.,긍정,2020-04-10
3550,20750,구글,5,2020,3,15,아니..;; 브롤 챔피언 챌린지 이거 제가 젬 그렙은 깼는데 실패를 4번이 말이 되냐구요ㅋ 하...브롤 돈벌려고 애를 쓰네 아이들이 하는데..ㅋ;;,부정,2020-03-15
3551,20752,구글,5,2020,3,17,업데이트하고나서 게임 쓰레기됨 플레이불가 이만 하차합니다,부정,2020-03-17
3552,20759,구글,5,2020,3,17,브롤러가 잘 안나오지만 그래도 재미있어요,긍정,2020-03-17
3553,20769,구글,5,2020,3,17,업데이트를 하라는데 업데이트 표시가 뜨지 않고 열기표시만 뜬다 개똥겜 지워져라,부정,2020-03-17
3554,20771,구글,5,2020,4,11,신규캐릭터확률좀높펴주세요게임은재밌서요,부정,2020-04-11
3555,20775,구글,5,2020,3,17,업데이트를 하면 서버가 느려저요,부정,2020-03-17
3556,20777,구글,5,2020,4,1,갑자기 계정이 차단이 됬어요,부정,2020-04-01
3557,21253,구글,5,2020,3,15,재미는 있는데 시작시 꼭 한번시 다운됨,복합,2020-03-15
3558,21254,구글,5,2020,3,11,그나마 제밌음 근데 슈퍼셀 일 열심히 해서 레드와파좀 고치란 말이야!,복합,2020-03-11
3559,21257,구글,5,2020,3,16,재밌는데 서버를 좀 더 크게 잡아주세요. 컨텐츠도 더 늘여주세요,복합,2020-03-16
3560,21264,구글,5,2020,3,17,아 진짜 너무한거 아니에요?????? 왜10연속 겁나 트롤들만 만나냐고 진짜 겁나 짜증나네 그리고 왜 도대체 나만 전설 안주고 할 게임 없어서 하는건데 진짜 짜증난다 뭐 전설 하나주면 안되나???????이건 평가 매기기도 너무 싫다 그리고 서버점검은 왜이렇게 길게 하냐 진짜 슈퍼셀 일 않하고있냐!!!!!!!😡😡😡😡😡😡👎👎👎👎,부정,2020-03-17
3561,21273,구글,5,2020,4,3,4월3일 인앱구매오류났습니다 처리해주세요,부정,2020-04-03
3562,21276,구글,5,2020,3,17,할땐 좋은데 다른친구는 브롤러뽑게해주고 오래한사람은 안주는게 싫어요,복합,2020-03-17
3563,21278,구글,5,2020,4,6,너무나도 잘 많든 것같아요 그리고 재미있는 게임 같아요,긍정,2020-04-06
3564,21279,구글,5,2020,4,4,진짜 대형상자 5섯개랑 일반 상자 50개 깠는데 브롤러 안나오는거 뭔데 그리고 보석도 안나오는거 뭔데 그리고 제발 브롤러랑 보석 나오게해주세요,부정,2020-04-04
3565,21816,구글,5,2020,3,16,아니 밸런스매치가 심해요 같은 트로피 매치좀 해주세요,부정,2020-03-16
3566,21827,구글,5,2020,3,17,아니 ㅋㅋ 젬그랩 하는데 사람이 꽉 차도 안 시작됀다고 이럴꺼면 왜 하는뎈ㅋㅋㅋ,긍정,2020-03-17
3567,21829,구글,5,2020,4,4,이게임은 왜 신고를 못합니까?,부정,2020-04-04
3568,21833,구글,5,2020,3,17,후 업데이트 후 접속이 안되네요. 일 끝나고 브롤 할 생각에 신나있었는디..ㅠ,긍정,2020-03-17
3569,21837,구글,5,2020,3,17,다 좋은데 브롤스타즈 최소 5주년 까지는 서비스 종료 안하면 좋겠네요.,복합,2020-03-17
3570,21838,구글,5,2020,4,10,아주 재미있게 할 수 있는 게임이다,긍정,2020-04-10
3571,22243,구글,5,2020,4,11,별로임 밸런스 안 맟춰줌 배그가짱,부정,2020-04-11
3572,22247,구글,5,2020,4,5,아니 상자 100개를 깠는데 전설 한개도 않주고 승급 하려고 하는데 애들이 다 나만 죽여서 550에서 500으로 떨어졌어요,부정,2020-04-05
3573,22250,구글,5,2020,3,17,업데이트이후로 계속 게임하다가 나가지네요 제발 고쳐주세요,부정,2020-03-17
3574,20788,구글,5,2020,3,17,이상하고 전투에 잘들어가지질 않는다,긍정,2020-03-17
3575,20789,구글,5,2020,4,4,긴장타서 그런가 어깨가 뭉침.,부정,2020-04-04
